,review,score
2305,"Airport off site car parking with bus transfer (Ringway car park).  The car park is fine but the busses just are not frequent enough and this compromises the overall service.  Also, I had pre-paid but when I put my token in to leave the car park the terminal demanded I pay £112 by credit card.  Fortunately, the person I spoke to the via the intercom was very helpful and opened the barrier.",2
2306,"Shambolic security, dirty lifts and other public areas.",1
2307,Multi story car park very close to terminal so very convenient.  Don;t have to walk outside so no worries about the weather.  Very reasonable charges especially if you can use a discount which arrives in your email frequently after you have used this facility once.,5
2308,Needs resurfacing and bus drivers that are not rude and arrive on time.,3
2309,"Manchester airport is too crowded. When I last travelled from terminal 1 there were large queues at all the food outlets and insufficient seating in the main part of the airport. The experience of security checks is poor compared to that of airports elsewhere. The area in which people wait for their luggage to come through security, especially after it has had to have extra checks is too small, crowded, confusing and stressful. It’s obvious that the airport runs at full capacity and is in need of a major upgrade. Perhaps it should look at Munich or Amsterdam as examples of airports which give a much more pleasant and stress free experience for travellers.",3
2310,Good airport to use particularly T2 and will be even better withe present update work,5
2311,Security checks a little slow....could be better.....arrive earlier than required,3
2312,"Slightly hard to find the parking due to road works - however arrival was smooth, just drove in no problems with number plate recognition or anything.  Got the bus fairly quickly. Return trip was awful. Bus driver was incredibly rude. We’d just come off a flight from Heathrow, after a flight from the states. We’d been travelling for 20 hours and awake for nearly 30 with no sleep. Very tired and a bit confused by the bus waiting area at terminal three (not very clearly marked) we saw a bus outside and went to ask the driver. I knew the number of our stop and which car park it was, I went to ask him if he was the right bus just to be sure - he started rolling his eyes and huffing at me - pointing up to the bus display name asking me if that was the same name as the car park I’d parked in and if it wasn’t to get off. He then said my stop number wasn’t on his route  and to wait for another bus - my partner was sure he was just being dismissive and not listening so we got on the bus anyway - lo and behold it was the correct one!  All the driver needed to do was be a bit kinder, I know he’s probably not enjoying Work and a bit bored but that’s no excuse to be so rude to customers.",3
2313,Good regional airport when compared across the world’s regional airports. Security checks slow and over thorough.,4
2314,"when we used the car park nearest the terminal , on our arrival to the car park when we had our holiday, we could not find our car, it was cold, wet and windy and took my husband 90mins to find our car and we only found it as we had to use the intercom ..we were then informed that it had been moved to a different zone !!!!! We should have been informed via email, thee really was no excuse.I emailed the airport with my complaint and as to date still waiting for a reply",3
2315,Let down this time by temporary nature of building works which caused a problem with parking. Also the new development where customers can not be picked up without an additional charge is most unwelcome regardless of whether other airports do this or not.,4
2316,"Airport experience good, but struggled with Ryanair baggage process",4
